Tid HomeOwner MaritalStatus AnnualIncome DefaultedBorrower 
252 true Single 164 ?
253 true Single 121 ?
254 false Divorced 91 ?
255 false Married 195 ?
256 true Single 19 ?
257 true Single 39 ?
258 false Divorced 173 ?
259 true Divorced 87 ?
260 false Single 87 ?
261 true Single 170 ?
262 true Single 23 ?
263 false Divorced 182 ?
264 true Married 170 ?
265 false Single 9 ?
266 false Single 179 ?
267 false Married 24 ?
268 true Married 196 ?
269 true Single 189 ?
270 true Married 195 ?
271 true Married 133 ?
272 false Single 164 ?
273 false Married 0 ?
274 false Single 123 ?
275 true Married 22 ?
276 true Single 159 ?
277 false Married 155 ?
278 true Divorced 107 ?
279 false Divorced 82 ?
280 true Single 81 ?
281 true Married 77 ?
282 false Divorced 9 ?
283 true Married 21 ?
284 true Single 189 ?
285 false Divorced 95 ?
286 false Single 47 ?
287 true Single 11 ?
288 false Single 20 ?
289 false Single 148 ?
290 false Married 22 ?
291 true Married 50 ?
292 true Divorced 87 ?
293 false Divorced 101 ?
294 true Divorced 6 ?
295 false Single 87 ?
296 false Married 122 ?
297 true Single 26 ?
298 true Divorced 17 ?
299 true Divorced 0 ?
300 true Single 111 ?
301 false Divorced 141 ?
302 false Single 132 ?
303 false Divorced 63 ?
304 false Single 90 ?
305 true Single 160 ?
306 false Married 81 ?
307 false Single 142 ?
308 true Single 31 ?
309 false Divorced 182 ?
310 false Single 51 ?
311 true Married 102 ?
312 true Married 150 ?
313 false Single 166 ?
314 true Single 119 ?
315 true Single 18 ?
316 true Divorced 151 ?
317 true Married 60 ?
318 true Single 68 ?
319 false Divorced 162 ?
320 false Single 15 ?
321 false Single 193 ?
322 true Single 87 ?
323 true Single 130 ?
324 true Single 78 ?
325 false Married 83 ?
326 false Single 110 ?
327 false Divorced 65 ?
328 true Single 100 ?
329 true Single 47 ?
330 true Single 14 ?
331 false Divorced 38 ?
332 false Single 31 ?
333 true Divorced 193 ?
334 false Divorced 187 ?
335 true Divorced 197 ?
336 true Divorced 114 ?
337 true Married 14 ?
338 true Married 12 ?
339 false Single 168 ?
340 false Married 116 ?
341 true Single 1 ?
342 true Divorced 57 ?
343 true Single 41 ?
344 false Married 147 ?
345 true Divorced 153 ?
346 false Divorced 50 ?
347 false Divorced 61 ?
348 true Married 13 ?
349 false Married 35 ?
350 true Divorced 93 ?
351 true Married 3 ?
352 false Single 170 ?
353 false Single 20 ?
354 true Married 188 ?
355 true Married 154 ?
356 true Divorced 169 ?
357 true Single 158 ?
358 false Married 105 ?
359 true Single 145 ?
360 true Divorced 172 ?
361 false Single 67 ?
362 false Married 111 ?
363 false Single 144 ?
364 true Married 57 ?
365 false Single 143 ?
366 false Married 38 ?
367 false Single 84 ?
368 true Married 47 ?
369 false Divorced 119 ?
370 true Divorced 34 ?
371 false Single 9 ?
372 true Divorced 58 ?
373 true Divorced 64 ?
374 false Divorced 16 ?
375 true Married 57 ?
376 true Married 53 ?
377 false Married 98 ?
378 false Divorced 71 ?
379 false Single 17 ?
380 false Married 19 ?
381 true Married 58 ?
382 true Single 128 ?
383 true Divorced 59 ?
384 false Divorced 160 ?
385 false Divorced 142 ?
386 true Single 153 ?
387 false Married 31 ?
388 false Married 50 ?
389 false Married 43 ?
390 false Married 188 ?
391 true Single 170 ?
392 false Single 54 ?
393 true Single 195 ?
394 true Divorced 86 ?
395 true Single 65 ?
396 true Married 185 ?
397 true Single 58 ?
398 false Single 87 ?
399 true Single 8 ?
400 true Divorced 14 ?
401 true Married 79 ?
402 false Single 174 ?
403 true Married 12 ?
404 true Single 93 ?
405 false Married 167 ?
406 false Married 86 ?
407 true Divorced 184 ?
408 true Married 159 ?
409 false Married 156 ?
410 false Married 17 ?
411 true Single 195 ?
412 true Married 156 ?
413 false Divorced 164 ?
414 false Divorced 94 ?
415 true Married 62 ?
416 true Single 38 ?
417 true Single 6 ?
418 false Married 43 ?
419 false Divorced 51 ?
420 false Married 149 ?
421 true Married 167 ?
422 false Married 146 ?
423 false Divorced 74 ?
424 true Married 175 ?
425 true Married 34 ?
426 false Divorced 25 ?
427 true Divorced 62 ?
428 true Divorced 139 ?
429 false Single 134 ?
430 true Divorced 90 ?
431 true Married 61 ?
432 true Divorced 113 ?
433 false Married 41 ?
434 false Divorced 20 ?
435 true Single 53 ?
436 true Single 89 ?
437 true Single 90 ?
438 true Divorced 196 ?
439 true Single 179 ?
440 true Married 70 ?
441 false Married 163 ?
442 true Divorced 179 ?
443 false Single 61 ?
444 false Divorced 94 ?
445 true Divorced 149 ?
446 true Married 70 ?
447 false Single 176 ?
448 true Single 159 ?
449 true Single 94 ?
450 false Married 156 ?
451 false Divorced 108 ?
452 false Single 16 ?
453 true Divorced 108 ?
454 true Single 88 ?
455 true Divorced 155 ?
456 false Single 51 ?
457 true Single 37 ?
458 false Divorced 19 ?
459 false Married 114 ?
460 true Single 179 ?
461 false Divorced 55 ?
462 false Single 69 ?
463 true Divorced 7 ?
464 false Single 31 ?
465 true Divorced 17 ?
466 true Single 128 ?
467 true Married 113 ?
468 true Married 114 ?
469 true Married 69 ?
470 false Married 73 ?
471 true Divorced 173 ?
472 true Divorced 13 ?
473 true Single 108 ?
474 true Single 51 ?
475 false Married 149 ?
476 true Divorced 43 ?
477 false Single 33 ?
478 false Single 26 ?
479 true Single 124 ?
480 false Single 88 ?
481 false Single 34 ?
482 false Single 82 ?
483 false Divorced 61 ?
484 true Single 190 ?
485 true Married 192 ?
486 false Married 74 ?
487 false Divorced 146 ?
488 true Married 180 ?
489 true Married 175 ?
490 false Single 48 ?
491 true Single 137 ?
492 true Single 197 ?
493 true Married 144 ?
494 false Single 178 ?
495 true Divorced 81 ?
496 false Divorced 50 ?
497 true Married 148 ?
498 false Single 158 ?
499 true Married 139 ?
500 false Married 188 ?
