Tid HomeOwner MaritalStatus AnnualIncome DefaultedBorrower 
286 false Married 54 false
287 false Married 92 false
288 true Single 44 true
289 false Married 121 false
290 false Married 67 false
291 true Married 149 true
292 true Single 152 true
293 false Single 91 false
294 true Single 37 true
295 true Married 25 false
296 false Divorced 84 true
297 true Divorced 135 true
298 true Divorced 51 true
299 false Single 117 true
300 false Married 160 false
301 true Divorced 186 false
302 false Divorced 148 true
303 true Married 145 false
304 false Single 74 true
305 false Divorced 163 false
306 false Divorced 142 false
307 true Married 66 false
308 true Single 199 false
309 true Divorced 177 true
310 false Single 47 false
311 true Single 71 true
312 false Married 151 false
313 false Divorced 26 true
314 true Single 38 true
315 true Divorced 182 true
316 false Married 185 false
317 true Divorced 94 false
318 false Single 193 false
319 false Single 63 false
320 false Divorced 162 false
321 false Divorced 129 true
322 false Single 160 false
323 true Married 191 true
324 false Married 177 true
325 false Married 155 false
326 false Married 111 true
327 true Single 109 false
328 true Single 173 false
329 false Married 187 false
330 false Married 15 false
331 false Divorced 111 true
332 true Single 108 false
333 true Single 94 false
334 false Single 61 false
335 true Divorced 181 true
336 true Married 197 false
337 false Divorced 196 true
338 false Divorced 144 true
339 false Single 52 false
340 true Divorced 102 true
341 true Divorced 18 true
342 false Single 62 false
343 false Single 164 false
344 false Divorced 133 false
345 false Single 152 false
346 true Single 63 true
347 false Single 1 false
348 false Single 194 false
349 false Married 12 false
350 true Divorced 119 false
351 false Single 148 true
352 false Divorced 106 false
353 true Single 35 true
354 true Single 151 false
355 true Divorced 67 true
356 false Single 101 true
357 true Single 86 true
358 false Married 172 true
359 true Married 3 true
360 true Divorced 144 true
361 true Divorced 186 true
362 true Single 37 true
363 false Single 44 true
364 true Single 146 false
365 false Divorced 157 true
366 true Single 128 false
367 false Married 76 true
368 true Married 130 false
369 false Married 135 true
370 false Single 69 true
371 true Divorced 82 false
372 true Single 174 false
373 false Divorced 22 false
374 false Single 112 false
375 false Married 187 true
376 false Single 61 false
377 false Married 136 true
378 false Divorced 26 false
379 false Single 55 true
380 true Single 77 true
381 false Divorced 20 true
382 false Divorced 24 false
383 true Divorced 180 false
384 false Single 21 true
385 true Single 8 false
386 false Single 137 false
387 false Divorced 105 false
388 true Divorced 51 false
389 false Married 187 false
390 true Divorced 43 false
391 false Single 20 false
392 false Married 109 true
393 false Divorced 171 true
394 true Married 78 true
395 false Single 75 true
396 false Married 19 true
397 true Divorced 55 false
398 true Single 150 true
399 false Married 13 false
400 true Divorced 146 false
401 true Married 189 false
402 false Married 116 false
403 false Married 73 true
404 true Divorced 106 false
405 true Single 21 true
406 false Married 141 true
407 true Divorced 21 true
408 true Divorced 120 true
409 true Single 11 true
410 false Married 8 false
411 false Married 80 true
412 false Married 195 true
413 true Single 191 true
414 false Single 155 true
415 false Married 15 true
416 true Single 10 true
417 true Divorced 71 false
418 true Divorced 77 true
419 true Divorced 58 false
420 true Single 195 true
421 true Single 123 true
422 false Divorced 117 true
423 true Married 71 false
424 true Divorced 21 true
425 false Divorced 191 true
426 true Divorced 33 false
427 false Married 5 true
428 true Single 166 true
429 false Married 147 true
430 false Divorced 7 true
431 true Married 129 true
432 false Divorced 125 false
433 false Single 126 true
434 false Single 6 false
435 false Single 59 true
436 true Married 16 true
437 false Divorced 53 false
438 true Married 20 false
439 true Divorced 34 false
440 false Single 165 false
441 true Single 16 false
442 true Married 88 false
443 false Married 130 true
444 true Single 132 false
445 true Divorced 172 true
446 true Married 57 true
447 true Married 180 false
448 false Single 170 true
449 false Single 161 false
450 false Divorced 12 true
451 false Divorced 77 false
452 true Married 183 false
453 true Married 5 false
454 true Divorced 33 true
455 true Single 189 true
456 true Married 192 true
457 false Married 158 false
458 false Divorced 30 false
459 true Married 137 false
460 false Married 92 true
461 false Married 130 false
462 true Divorced 34 false
463 false Single 112 true
464 true Divorced 34 true
465 false Single 25 true
466 true Single 114 false
467 true Married 40 false
468 true Single 40 true
469 true Divorced 17 false
470 false Divorced 142 false
471 true Single 185 true
472 true Married 165 false
473 true Married 64 true
474 true Married 139 false
475 false Single 152 true
476 true Single 135 false
477 false Single 108 true
478 false Divorced 41 true
479 true Divorced 188 false
480 false Single 84 true
481 true Single 133 true
482 true Married 166 true
483 false Single 51 true
484 true Divorced 12 true
485 false Divorced 65 false
486 false Married 64 false
487 false Single 181 true
488 false Married 133 false
489 true Single 102 false
490 false Divorced 46 false
491 true Divorced 39 false
492 false Married 60 false
493 true Single 139 true
494 false Single 111 true
495 false Single 161 true
496 true Divorced 106 true
497 true Married 143 true
498 true Divorced 161 false
499 false Single 191 true
500 false Single 19 false
501 false Divorced 175 false
502 false Single 146 true
503 false Single 138 true
504 true Single 127 false
505 false Divorced 138 false
506 true Married 56 true
507 true Divorced 127 false
508 false Single 196 true
509 false Single 31 false
510 true Single 84 false
511 true Married 142 true
512 false Divorced 137 false
513 false Divorced 20 true
514 true Single 106 true
515 false Single 132 true
516 false Single 124 true
517 false Married 160 false
518 false Divorced 154 false
519 true Married 32 false
520 true Married 44 false
521 true Divorced 42 true
522 true Single 49 false
523 true Divorced 152 true
524 true Single 63 true
525 false Divorced 159 true
526 false Divorced 39 true
527 true Divorced 148 false
528 true Married 180 false
529 true Married 71 true
530 false Single 34 false
531 true Married 25 true
532 false Single 16 false
533 false Single 23 false
534 false Divorced 104 false
535 true Divorced 118 false
536 true Married 180 false
537 true Single 158 true
538 true Divorced 136 true
539 false Divorced 186 false
540 false Single 188 false
541 true Divorced 76 true
542 false Divorced 97 true
543 true Divorced 147 true
544 false Divorced 113 false
545 false Married 94 true
546 true Married 48 true
547 false Married 31 false
548 true Single 183 false
549 false Single 122 false
550 true Single 37 false
551 true Married 69 false
552 true Married 182 true
553 true Divorced 80 true
554 true Single 78 true
555 false Divorced 188 true
556 false Single 116 true
557 false Married 133 true
558 false Divorced 177 true
559 false Divorced 74 true
560 true Divorced 128 true
561 true Single 185 true
562 false Single 126 false
563 false Married 141 false
564 false Single 16 true
565 false Single 138 false
566 true Divorced 105 true
567 true Married 165 false
568 false Married 59 true
569 false Single 38 true
570 false Divorced 19 false
571 false Married 15 true
572 false Divorced 191 false
573 false Single 99 true
574 false Divorced 169 false
575 false Divorced 162 true
576 true Married 170 false
577 false Divorced 17 false
578 true Married 73 true
579 false Single 28 false
580 true Single 60 false
581 false Divorced 174 true
582 false Single 84 false
583 false Single 61 false
584 true Married 107 false
585 false Married 160 false
586 true Divorced 126 true
587 true Single 98 true
588 false Married 84 true
589 true Single 70 true
590 true Single 22 false
591 false Single 26 false
592 false Divorced 95 true
593 false Single 14 false
594 true Divorced 164 false
595 true Single 92 false
596 false Divorced 99 true
597 true Married 39 false
598 true Single 133 true
599 true Married 46 true
600 true Single 141 true
601 true Divorced 135 false
602 false Single 55 false
603 true Married 118 false
604 true Married 124 false
605 true Divorced 165 false
606 false Divorced 91 false
607 true Married 67 true
608 false Single 31 false
609 true Divorced 56 false
610 true Single 117 true
611 false Single 188 false
612 false Married 116 false
613 false Single 85 true
614 false Married 28 false
615 true Divorced 87 true
616 false Divorced 153 true
617 true Single 187 true
618 true Married 120 true
619 false Divorced 75 false
620 true Divorced 70 true
621 true Divorced 153 true
622 true Divorced 46 false
623 true Married 85 true
624 true Divorced 121 true
625 false Divorced 38 true
626 false Single 53 true
627 false Single 141 false
628 false Single 120 false
629 false Divorced 199 false
630 false Married 3 true
631 false Married 113 false
632 true Divorced 169 false
633 true Single 171 false
634 true Single 63 false
635 false Divorced 168 true
636 true Married 187 false
637 true Single 74 true
638 false Single 95 true
639 false Married 159 false
640 false Divorced 6 true
641 true Divorced 184 false
642 true Divorced 155 false
643 true Single 7 false
644 true Married 78 true
645 true Single 78 false
646 false Married 152 true
647 false Married 84 true
648 true Divorced 123 false
649 false Married 72 true
650 false Divorced 12 true
651 true Married 110 true
652 false Divorced 91 true
653 true Single 95 true
654 true Single 24 true
655 false Divorced 82 true
656 true Married 133 false
657 false Single 0 false
658 false Divorced 96 true
659 true Divorced 9 false
660 true Divorced 55 false
661 false Single 145 true
662 true Single 195 false
663 true Married 55 true
664 true Divorced 96 true
665 true Divorced 178 true
666 false Married 137 false
667 false Divorced 68 true
668 false Divorced 37 true
669 false Married 57 true
670 true Married 135 false
671 true Married 118 false
672 true Married 79 true
673 true Divorced 196 true
674 false Divorced 75 true
675 false Divorced 76 true
676 false Divorced 83 false
677 false Single 41 false
678 false Single 61 true
679 false Married 163 false
680 false Single 63 false
681 true Married 48 false
682 false Single 156 false
683 true Married 107 false
684 false Married 162 false
685 false Divorced 47 false
686 false Single 116 true
687 false Divorced 10 true
688 true Divorced 124 true
689 false Married 68 false
690 true Single 77 true
691 false Divorced 95 true
692 false Married 121 true
693 true Married 22 false
694 false Married 30 false
695 false Single 16 true
696 false Single 9 true
697 false Divorced 163 false
698 false Single 189 false
699 false Divorced 11 false
700 false Single 74 false
701 false Single 34 true
702 false Single 64 true
703 false Single 63 true
704 true Married 147 true
705 true Married 105 true
706 false Single 126 false
707 false Married 139 true
708 true Single 50 true
709 true Divorced 175 true
710 true Married 134 true
711 false Single 61 true
712 true Married 149 false
713 true Single 123 false
714 true Divorced 85 false
715 false Divorced 187 true
716 true Married 84 true
717 true Divorced 58 true
718 false Single 11 true
719 true Divorced 29 true
720 false Married 85 false
721 false Married 187 true
722 true Single 110 false
723 true Married 80 true
724 true Divorced 13 true
725 true Divorced 45 true
726 false Divorced 68 true
727 false Divorced 43 true
728 true Divorced 116 true
729 false Married 63 true
730 false Divorced 140 true
731 true Divorced 180 false
732 false Divorced 169 false
733 true Divorced 134 true
734 true Married 180 false
735 true Married 59 false
736 false Divorced 145 false
737 true Married 114 false
738 true Divorced 84 true
739 false Single 149 true
740 false Married 123 false
741 false Married 16 true
742 true Married 185 true
743 false Single 49 false
744 true Single 14 true
745 true Single 40 false
746 false Married 9 true
747 false Married 190 true
748 true Single 24 true
749 false Married 31 false
750 false Divorced 92 false
751 false Single 121 true
752 false Divorced 40 true
753 false Married 37 false
754 false Single 152 false
755 true Married 179 false
756 true Divorced 188 false
757 false Single 15 true
758 true Single 20 true
759 true Single 48 true
760 true Married 179 true
761 true Single 157 false
762 false Married 93 false
763 false Married 16 true
764 true Married 2 true
765 false Married 141 true
766 false Divorced 195 true
767 false Married 25 true
768 false Divorced 82 false
769 false Divorced 12 true
770 false Divorced 196 false
771 false Single 129 false
772 true Single 95 false
773 false Single 179 true
774 false Married 110 false
775 false Married 96 true
776 false Single 194 true
777 false Married 135 true
778 false Divorced 32 true
779 true Divorced 195 false
780 false Single 143 true
781 false Divorced 183 false
782 false Married 88 true
783 true Single 57 false
784 false Single 30 false
785 false Married 145 false
786 true Single 46 false
787 false Divorced 8 true
788 false Divorced 101 false
789 true Divorced 172 true
790 true Divorced 46 false
791 true Divorced 16 false
792 false Divorced 91 true
793 true Divorced 166 false
794 false Married 65 false
795 false Divorced 70 true
796 false Single 142 false
797 false Divorced 102 false
798 false Divorced 28 false
799 true Divorced 41 false
800 false Single 21 false
801 true Single 138 false
802 true Divorced 62 true
803 false Divorced 176 true
804 true Divorced 198 false
805 false Married 129 true
806 false Married 118 true
807 true Single 121 false
808 false Divorced 144 true
809 false Single 145 false
810 false Single 145 true
811 true Divorced 114 false
812 false Divorced 40 true
813 false Single 145 false
814 true Single 39 false
815 true Single 195 false
816 false Single 191 false
817 true Divorced 191 true
818 false Single 101 false
819 true Married 137 false
820 true Divorced 177 true
821 true Divorced 98 false
822 true Single 187 false
823 true Single 163 true
824 true Single 23 true
825 false Divorced 65 true
826 true Single 127 true
827 false Single 63 true
828 true Married 133 true
829 false Divorced 41 false
830 true Single 32 false
831 false Divorced 61 true
832 true Divorced 19 true
833 false Divorced 186 false
834 true Single 163 true
835 true Married 18 true
836 true Single 175 false
837 false Divorced 73 false
838 true Married 160 true
839 false Divorced 197 true
840 true Divorced 80 false
841 true Single 165 true
842 true Divorced 157 false
843 false Divorced 164 true
844 true Single 124 false
845 false Married 86 false
846 true Divorced 192 true
847 false Married 191 false
848 false Divorced 90 true
849 false Married 160 true
850 false Divorced 80 true
851 false Married 43 true
852 false Single 8 true
853 false Single 188 true
854 false Married 187 false
855 false Single 144 true
856 true Divorced 36 true
857 false Divorced 47 false
858 false Divorced 32 false
859 false Single 90 true
860 true Married 118 false
861 true Married 63 false
862 false Single 126 true
863 false Married 58 false
864 false Single 3 true
865 true Divorced 116 true
866 true Single 147 true
867 true Married 78 false
868 false Divorced 131 false
869 true Divorced 83 true
870 false Married 61 false
871 false Divorced 123 false
872 false Married 67 true
873 true Divorced 156 false
874 false Divorced 123 false
875 false Single 161 false
876 true Single 98 true
877 true Single 53 false
878 false Married 75 false
879 false Single 110 false
880 false Divorced 159 false
881 true Married 12 true
882 false Single 124 true
883 false Married 81 true
884 true Divorced 121 false
885 true Married 40 true
886 true Divorced 189 false
887 false Divorced 55 false
888 true Married 132 true
889 false Single 119 false
890 false Divorced 100 false
891 true Single 80 false
892 true Single 186 false
893 false Married 63 true
894 true Single 183 false
895 true Single 2 true
896 false Married 102 false
897 true Single 57 false
898 false Divorced 157 false
899 false Married 76 true
900 false Single 145 false
901 false Single 49 true
902 false Married 12 true
903 true Divorced 116 false
904 false Single 89 true
905 false Married 102 false
906 true Single 131 true
907 true Married 136 false
908 false Single 51 false
909 false Divorced 87 false
910 true Single 137 true
911 true Divorced 31 true
912 false Divorced 176 false
913 true Single 178 true
914 true Married 92 false
915 true Divorced 128 false
916 false Married 172 false
917 false Single 30 true
918 true Single 10 false
919 false Single 105 true
920 true Single 79 false
921 false Divorced 17 false
922 false Single 194 true
923 true Divorced 57 false
924 false Single 192 true
925 false Divorced 186 true
926 false Married 10 true
927 true Married 197 false
928 false Divorced 36 false
929 true Single 24 true
930 false Divorced 25 false
931 false Single 189 true
932 false Married 170 false
933 false Single 80 false
934 false Married 190 false
935 true Single 79 true
936 true Single 88 true
937 true Married 18 false
938 true Married 86 false
939 true Divorced 194 false
940 false Divorced 78 true
941 true Married 83 false
942 false Single 25 false
943 true Married 155 false
944 false Married 194 true
945 true Divorced 122 true
946 false Single 141 false
947 true Single 98 false
948 false Married 178 false
949 true Divorced 111 true
950 false Single 73 true
951 false Single 54 true
952 false Single 44 false
953 true Married 166 true
954 false Married 18 true
955 true Single 195 false
956 false Divorced 48 false
957 true Divorced 176 true
958 true Single 128 false
959 true Divorced 2 true
960 true Married 195 true
961 false Married 10 true
962 false Divorced 192 true
963 false Single 56 false
964 true Divorced 101 true
965 true Married 170 true
966 false Single 98 false
967 true Married 5 false
968 true Married 3 true
969 false Divorced 160 false
970 false Divorced 92 false
971 false Married 166 false
972 false Married 124 true
973 true Married 146 true
974 false Married 20 false
975 true Divorced 162 false
976 false Married 183 true
977 false Single 5 false
978 false Married 10 true
979 false Divorced 199 true
980 false Married 42 false
981 false Married 18 false
982 false Married 194 true
983 true Single 189 false
984 true Divorced 76 true
985 true Married 30 false
986 false Divorced 181 true
987 false Married 73 false
988 false Divorced 99 true
989 false Married 96 false
990 true Single 112 false
991 false Divorced 34 true
992 false Divorced 70 false
993 false Divorced 62 false
994 true Married 50 false
995 false Married 94 false
996 false Single 122 true
997 true Divorced 7 true
998 true Divorced 1 false
999 false Single 133 true
1000 false Divorced 192 true
