Tid HomeOwner MaritalStatus AnnualIncome DefaultedBorrower 
286 false Married 54 false
287 false Married 92 false
288 true Single 44 true
289 false Married 121 false
290 false Married 67 false
291 true Married 149 true
292 true Single 152 true
293 false Single 91 false
294 true Single 37 true
295 true Married 25 false
296 false Divorced 84 true
297 true Divorced 135 true
298 true Divorced 51 true
299 false Single 117 true
300 false Married 160 false
